entry,lemma,language,lex_cat_wikidata,des_by_source_P1343,form1_representation,form1_spelling_variant,sense1_gloss_de,sense1_gloss_en,sense1_gloss_es,sense1_gloss_it
https://qichwa.wikibase.cloud/entity/L22110,uquchiy,Q5218,Q24905,Q125537856,uquchiy,qu-x-Q7260479,verschlingen lassen,to make devour,hacer tragar,
https://qichwa.wikibase.cloud/entity/L22124,uquykuy,Q5218,Q24905,Q125537856,uquykuy,qu-x-Q7260479,schlucken; verschlucken,to swallow,tragar,
https://qichwa.wikibase.cloud/entity/L22145,uranchay,Q5218,Q24905,Q125537856,uranchay,qu-x-Q7260479,hinablegen; hinunterlegen,to put down,colocar debajo; poner debajo,
https://qichwa.wikibase.cloud/entity/L22147,uran sikwiy,Q5218,Q24905,Q125537856,uran rikwiy,qu-x-Q7260479,unterstreichen,to underline,subrayar,
https://qichwa.wikibase.cloud/entity/L22184,uraykuchiy,Q5218,Q24905,Q125537856,uraykuchiy,qu-x-Q7260479,herunternehmen,to take down,bajar,
https://qichwa.wikibase.cloud/entity/L22184,uraykuchiy,Q5218,Q24905,Q125537856,hurayk'uchiy,qu-x-Q7260479,herunternehmen,to take down,bajar,
https://qichwa.wikibase.cloud/entity/L22194,urdinay,Q5218,Q24905,Q125537856,urdinay,qu-x-Q7260479,einen Befehl geben,to give an order,ordenar,
https://qichwa.wikibase.cloud/entity/L22218,urmakuy,Q5218,Q24905,Q125537856,urmakuy,qu-x-Q7260479,sich niederwerfen,to throw oneself down,tumbarse; caerse,
https://qichwa.wikibase.cloud/entity/L22224,urmarparichiy,Q5218,Q24905,Q125537856,urmarparichiy,qu-x-Q7260479,einen Baum fällen,to cut down a tree,cortar un árbol; talar,
https://qichwa.wikibase.cloud/entity/L22308,usachiy,Q5218,Q24905,Q125537856,usachiy,qu-x-Q7260479,schaffen; erschaffen,to create,crear,
https://qichwa.wikibase.cloud/entity/L22336,usay,Q5218,Q24905,Q125537856,usay,qu-x-Q7260479,entlausen,to delouse; to take out lice,espulgar; despiojar,
https://qichwa.wikibase.cloud/entity/L22346,uskay,Q5218,Q24905,Q125537856,uskay,qu-x-Q7260479,betteln um,to beg,mendigar,
https://qichwa.wikibase.cloud/entity/L22352,usnuy,Q5218,Q24905,Q125537856,usnuy,qu-x-Q7260479,abgrenzen; begrenzen,to delimit,delimitar,
https://qichwa.wikibase.cloud/entity/L22376,usuchiy,Q5218,Q24905,Q125537856,usuchiy,qu-x-Q7260479,verschwenden; schnorren,to waste,causar desperdicio; desperdiciar; hacer sufrir necesidades; andar de gorra; derramar; malgastar,
https://qichwa.wikibase.cloud/entity/L22483,uyachiy,Q5218,Q24905,Q125537856,uyachiy,qu-x-Q7260479,überreden,to persuade,doblegar; convencer,
https://qichwa.wikibase.cloud/entity/L22493,uyanchay,Q5218,Q24905,Q125537856,uyanchay,qu-x-Q7260479,Sachen ins Gesicht sagen,to say things directly; to confront; to confront; to surprise,decir cosas directamente; encarar; echar en cara; enfrentar; enrostrar,
https://qichwa.wikibase.cloud/entity/L22498,uyapuray,Q5218,Q24905,Q125537856,uyapuray,qu-x-Q7260479,gegenüberstellen,to confront,carear; confrontar,
https://qichwa.wikibase.cloud/entity/L22509,uyarikuy,Q5218,Q24905,Q125537856,uyarikuy,qu-x-Q7260479,gehorchen; befolgen,to obey,obedecer,
https://qichwa.wikibase.cloud/entity/L22539,uynichiy,Q5218,Q24905,Q125537856,uynichiy,qu-x-Q7260479,überzeugen,to convince; to persuade,convencer; persuadir,
https://qichwa.wikibase.cloud/entity/L22567,uywakuy,Q5218,Q24905,Q125537856,uywakuy,qu-x-Q7260479,sich kümmern um,to take care of,ocuparse de,
https://qichwa.wikibase.cloud/entity/L22578,uyway,Q5218,Q24905,Q125537856,uyway,qu-x-Q7260479,zähmen,to tame; to domesticate; to rear; to tend,amaestrar; mansar; domesticar,
https://qichwa.wikibase.cloud/entity/L22584,wachachiy,Q5218,Q24905,Q125537856,wachachiy,qu-x-Q7260479,gebären lassen,to deliver (birth); to make a pregnant woman give birth,hacer parir; partear,
https://qichwa.wikibase.cloud/entity/L22596,wachapakuy,Q5218,Q24905,Q125537856,wachapakuy,qu-x-Q7260479,unverheiratet gebären,to give birth unmarriedly,parir fuera del matrimonio; dar a luz a un hijo ilegitimo,
https://qichwa.wikibase.cloud/entity/L22641,wach'uy,Q5218,Q24905,Q125537856,wachuy,qu-x-Q7260479,Furchen machen,to make furrows,abrir surcos; surcar,
https://qichwa.wikibase.cloud/entity/L22696,wakichay,Q5218,Q24905,Q125537856,wakichay,qu-x-Q7260479,vergleichen,to compare,comparar,
https://qichwa.wikibase.cloud/entity/L22697,wakichikapuy,Q5218,Q24905,Q125537856,wakichikapuy,qu-x-Q7260479,sich etwas vorbereiten,to prepare something for oneself,preparárselo para uno mismo,
https://qichwa.wikibase.cloud/entity/L22704,wakichiy,Q5218,Q24905,Q125537856,wakichiy,qu-x-Q7260479,vorbereiten,to prepare; to contract (work),preparar; alistar; guisar; organizar; planificar,
https://qichwa.wikibase.cloud/entity/L22744,waknachay,Q5218,Q24905,Q125537856,waknachay,qu-x-Q7260479,verändern,to modify,modificar,
https://qichwa.wikibase.cloud/entity/L22750,wakpiy,Q5218,Q24905,Q125537856,wakpiy,qu-x-Q7260479,abziehen; entziehen; subtrahieren,to take away; to substract,sustraer,
https://qichwa.wikibase.cloud/entity/L22760,waktay,Q5218,Q24905,Q125537856,waktay,qu-x-Q7260479,schenken,to give as present,regalar,
https://qichwa.wikibase.cloud/entity/L22778,wakhiyay,Q5218,Q24905,Q125537856,wakhiyay,qu-x-Q7260479,wegwerfen (Abfall),to throw away (waste); to throw out,desechar,
https://qichwa.wikibase.cloud/entity/L22809,walthachikamuy,Q5218,Q24905,Q125537856,walthachikamuy,qu-x-Q7260479,"gehen, um ein Kind wickeln zu lassen",to go to have a child wrapped up,ir a hacerselo envolver el niño con alguien,
https://qichwa.wikibase.cloud/entity/L22810,walthachiy,Q5218,Q24905,Q125537856,walthachiy,qu-x-Q7260479,ein Kind wickeln lassen,to have a child wrapped up,hacer envolver al niño,
https://qichwa.wikibase.cloud/entity/L22812,walthapuy,Q5218,Q24905,Q125537856,walthapuy,qu-x-Q7260479,ein Kind für jemanden wickeln,to wrap up a baby for someone,envolvérselo,
https://qichwa.wikibase.cloud/entity/L22813,walthay,Q5218,Q24905,Q125537856,walthay,qu-x-Q7260479,ein Kind wickeln,to wrap up a baby,envolver en su pañal el niño; fajar envolver; fajar; envolver,
https://qichwa.wikibase.cloud/entity/L22907,wamay,Q5218,Q24905,Q125537856,wamay,qu-x-Q7260479,mit den Händen Körner vom Boden aufsammeln,to gather grain from the ground with the hands,recoger con las manos granos del suelo,
https://qichwa.wikibase.cloud/entity/L22942,wanachay,Q5218,Q24905,Q125537856,wanachay,qu-x-Q7260479,hart bestrafen,to punish hard,escarmentar,
https://qichwa.wikibase.cloud/entity/L22945,wanachiy,Q5218,Q24905,Q125537856,wanachiy,qu-x-Q7260479,strafen; bestrafen,to punish,sancionar; castigar; escarmentar; corregir rigurosamente,
https://qichwa.wikibase.cloud/entity/L22957,wanay,Q5218,Q24905,Q125537856,wanay,qu-x-Q7260479,hart bestrafen,to punish hard,escarmentar; corregir,
https://qichwa.wikibase.cloud/entity/L22975,wankay,Q5218,Q24905,Q125537856,wankay,qu-x-Q7260479,singen,to sing,cantar,
https://qichwa.wikibase.cloud/entity/L22979,wankiy,Q5218,Q24905,Q125537856,wankiy,qu-x-Q7260479,zusammenpressen,to press together,apretar; prensar; modelar; esculpir; moldear,
https://qichwa.wikibase.cloud/entity/L23013,wanuchay,Q5218,Q24905,Q125537856,wanuchay,qu-x-Q7260479,düngen,to fertilize; to manure,abonar; estercolar; fertilizar,
https://qichwa.wikibase.cloud/entity/L23016,wanunchay,Q5218,Q24905,Q125537856,wanunchay,qu-x-Q7260479,düngen,to fertilize; to manure,estercolar; abonar la tierra de labor,
https://qichwa.wikibase.cloud/entity/L23018,wanuray,Q5218,Q24905,Q125537856,wanuray,qu-x-Q7260479,Dung entfernen,to remove manure,quitar el estiércol; quitar el abono,
https://qichwa.wikibase.cloud/entity/L23019,wanuy,Q5218,Q24905,Q125537856,wanuy,qu-x-Q7260479,düngen,to fertilize; to manure,abonar; fertilizar,
https://qichwa.wikibase.cloud/entity/L23028,wañuchimuy,Q5218,Q24905,Q125537856,wañuchimuy,qu-x-Q7260479,"gehen, um jemanden zu töten",to go to kill,ir a matar,
https://qichwa.wikibase.cloud/entity/L23032,wañuchipuy,Q5218,Q24905,Q125537856,wañuchipuy,qu-x-Q7260479,für jemanden töten,to kill for somebody,matárselo,
https://qichwa.wikibase.cloud/entity/L23037,wañuchiy,Q5218,Q24905,Q125537856,wañuchiy,qu-x-Q7260479,töten,to kill; to turn off; to murder,asesinar; matar (seres humanos y animales de gran tamaño); matar; apagar; hacer morir; matar; asesinar; extingir; apagar la luz; apagar (apagar la vela); extinguir,
https://qichwa.wikibase.cloud/entity/L23055,wañurachiy,Q5218,Q24905,Q125537856,wañurachiy,qu-x-Q7260479,ausrotten; vernichten,to exterminate,exterminar,
https://qichwa.wikibase.cloud/entity/L23058,wañurparichiy,Q5218,Q24905,Q125537856,wañurparichiy,qu-x-Q7260479,ausrotten; vernichten,to exterminate,exterminar,
https://qichwa.wikibase.cloud/entity/L23061,wañurqachiy,Q5218,Q24905,Q125537856,wañurqachiy,qu-x-Q7260479,ermorden,to assassinate; to execute,asesinar; matar,
https://qichwa.wikibase.cloud/entity/L23095,waqachimpuy,Q5218,Q24905,Q125537856,waqachimpuy,qu-x-Q7260479,jemanden für einen anderen weinen lassen gehen,to go to make someone cry for somebody,ir a hacérselo llorar,
https://qichwa.wikibase.cloud/entity/L23097,waqachipuy,Q5218,Q24905,Q125537856,waqachipuy,qu-x-Q7260479,jemanden für einen anderen weinen lassen,to make someone cry for somebody,hacérselo llorar,
https://qichwa.wikibase.cloud/entity/L23114,waqaychapuy,Q5218,Q24905,Q125537856,waqaychapuy,qu-x-Q7260479,jemanden zu dessen Vorteil beschützen,to guard someone to his or her advantage,guardárselo,
https://qichwa.wikibase.cloud/entity/L23136,waqiy,Q5218,Q24905,Q125537856,waqiy,qu-x-Q7260479,verteilen,to distribute,distribuir,
https://qichwa.wikibase.cloud/entity/L23140,waqllichiy,Q5218,Q24905,Q125537856,waqllichiy,qu-x-Q7260479,beschädigen,to damage,dañar; desviar; malograr; pervertir,
https://qichwa.wikibase.cloud/entity/L23156,waqray,Q5218,Q24905,Q125537856,waqray,qu-x-Q7260479,mit Hörnern stoßen,to butt (with horns); to butt with a horn (animal),cornear; dar una cornada,
https://qichwa.wikibase.cloud/entity/L23177,waqtapay,Q5218,Q24905,Q125537856,waqtapay,qu-x-Q7260479,zerschlagen,to beat into pieces,destrozar golpeando con un palo,
https://qichwa.wikibase.cloud/entity/L23200,waqyachipuy,Q5218,Q24905,Q125537856,waqyachipuy,qu-x-Q7260479,jemanden rufen lassen,to have someone called,hacérselo llamar,
https://qichwa.wikibase.cloud/entity/L23201,waqyachiy,Q5218,Q24905,Q125537856,waqyachiy,qu-x-Q7260479,jemanden einen anderen rufen lassen,to make someone call,hacer llamar,
https://qichwa.wikibase.cloud/entity/L23203,waqyanchay,Q5218,Q24905,Q125537856,waqyanchay,qu-x-Q7260479,ausrufen,to proclaim,proclamar,
https://qichwa.wikibase.cloud/entity/L23204,waqyapuy,Q5218,Q24905,Q125537856,waqyapuy,qu-x-Q7260479,jemanden zu sich rufen,to call someone,llamárselo,
https://qichwa.wikibase.cloud/entity/L23205,waqyariy,Q5218,Q24905,Q125537856,waqyariy,qu-x-Q7260479,beherbergen,to lodge; to accomodate,hospedar,
https://qichwa.wikibase.cloud/entity/L23207,waqyay,Q5218,Q24905,Q125537856,waqyay,qu-x-Q7260479,rufen; anrufen,to call,llamar; citar; anunciar; convovar en voz alto; invocar; convocar,
https://qichwa.wikibase.cloud/entity/L23220,warachikuy,Q5218,Q24905,Q125537856,warachikuy,qu-x-Q7260479,"Knaben zum erstenmal Hosen anziehen, im Rahmen eines Festes",to dress young males with loincloth first time in the course of a ceremony,poner zaraguelles al niño con abusión y con borrachera,
https://qichwa.wikibase.cloud/entity/L23228,warallichikuy,Q5218,Q24905,Q125537856,warallichikuy,qu-x-Q7260479,sich Hosen anziehen lassen,to get dressed with loincloth (by others),hacerse poner los zaraguelles o pañetes,
https://qichwa.wikibase.cloud/entity/L23229,warallichiy,Q5218,Q24905,Q125537856,warallichiy,qu-x-Q7260479,Hosen anziehen (einem anderen),to dress with loincloth,ponerle zaraguelles al niño,
https://qichwa.wikibase.cloud/entity/L23267,waranta awakuy,Q5218,Q24905,Q125537856,waranta awakuy,qu-x-Q7260479,seine eigenen Hosen weben,to weave one's own trousers,tejer sus zaraguelles,
https://qichwa.wikibase.cloud/entity/L23297,warkikay,Q5218,Q24905,Q125537856,warkikay,qu-x-Q7260479,zusammenstellen; kombinieren,to combine,combinar,
https://qichwa.wikibase.cloud/entity/L23301,warkumuy,Q5218,Q24905,Q125537856,warkhumuy,qu-x-Q7260479,hängen gehen,to go to hang,ir a colgar,
https://qichwa.wikibase.cloud/entity/L23305,warkupuy,Q5218,Q24905,Q125537856,warkhupuy,qu-x-Q7260479,etwas für jemanden aufhängen,to hang something for someone,colgárselo; ahorcárselo,
https://qichwa.wikibase.cloud/entity/L23306,warkuray,Q5218,Q24905,Q125537856,warkhuray,qu-x-Q7260479,loshaken,to unhook,desenganchar,
https://qichwa.wikibase.cloud/entity/L23310,warkuysiy,Q5218,Q24905,Q125537856,warkhuysiy,qu-x-Q7260479,aufhängen helfen,to help to hang,ayudar a colgar o a ahorcar,
https://qichwa.wikibase.cloud/entity/L23387,wasapay,Q5218,Q24905,Q125537856,wasapay,qu-x-Q7260479,klettern über,to climb over; to dominate; to master; to overtake,trepar sobre; superar; trasmontar,
https://qichwa.wikibase.cloud/entity/L23408,wasaykamuy,Q5218,Q24905,Q125537856,wasaykamuy,qu-x-Q7260479,übersteigen (Gebirge),to surmount (mountain),superar (montaña),
https://qichwa.wikibase.cloud/entity/L23409,wasaykuy,Q5218,Q24905,Q125537856,wasaykuy,qu-x-Q7260479,übersteigen (Gebirge),to surmount (mountain); to go up and over,superar (montaña); trasmontar; dar la vuelta la esquina; tramontar,
https://qichwa.wikibase.cloud/entity/L23416,wasichakuy,Q5218,Q24905,Q125537856,wasichakuy,qu-x-Q7260479,sein Haus bauen,to build one's house,construirse casa propia; construir su casa,
https://qichwa.wikibase.cloud/entity/L23420,wasichay,Q5218,Q24905,Q125537856,wasichay,qu-x-Q7260479,ein Haus bauen,to build a house,hacer casa; edificar; construir una casa; edificar; construir; techar casa; construir casa; edificar una casa,
https://qichwa.wikibase.cloud/entity/L23464,waskata ruray,Q5218,Q24905,Q125537856,waskata ruway,qu-x-Q7260479,Seil machen,to make rope,hacer soga,
https://qichwa.wikibase.cloud/entity/L23465,waskay,Q5218,Q24905,Q125537856,waskhay,qu-x-Q7260479,Lasso werfen,to throw lasso,echar lazo; enlazar,
https://qichwa.wikibase.cloud/entity/L23469,waskharquy,Q5218,Q24905,Q125537856,waskharquy,qu-x-Q7260479,mit dem Lasso einfangen,to lasso,enlazar; echar soga a un animal,
https://qichwa.wikibase.cloud/entity/L23490,watachiy,Q5218,Q24905,Q125537856,watachiy,qu-x-Q7260479,festbinden lassen,to make tie,hacer amarrar,
https://qichwa.wikibase.cloud/entity/L23502,watamuy,Q5218,Q24905,Q125537856,watamuy,qu-x-Q7260479,festbinden gehen,to go to tie,ir a amarrar,
https://qichwa.wikibase.cloud/entity/L23521,watapuy,Q5218,Q24905,Q125537856,watapuy,qu-x-Q7260479,für jemanden etwas binden,to bind something for someone,amarrárselo,
https://qichwa.wikibase.cloud/entity/L23523,wataray,Q5218,Q24905,Q125537856,wataray,qu-x-Q7260479,losmachen; lösen,to untie,desatar; desamarrar; soltar,
https://qichwa.wikibase.cloud/entity/L23534,wataykuy,Q5218,Q24905,Q125537856,wataykuy,qu-x-Q7260479,gefangennehmen; verhaften,to imprison; to arrest; to captivate,aprisionar,
https://qichwa.wikibase.cloud/entity/L23535,wataysiy,Q5218,Q24905,Q125537856,wataysiy,qu-x-Q7260479,festbinden helfen,to help to tie,ayudar a amarrar,
https://qichwa.wikibase.cloud/entity/L23559,watukuchkay,Q5218,Q24905,Q125537856,watukushay,qu-x-Q7260479,sich kümmern um; sich sorgen um,to care for,ocuparse de,
https://qichwa.wikibase.cloud/entity/L23562,watukuy,Q5218,Q24905,Q125537856,watukuy,qu-x-Q7260479,besuchen,to visit,visitar,
https://qichwa.wikibase.cloud/entity/L23562,watukuy,Q5218,Q24905,Q125537856,waturiy,qu-x-Q7260479,besuchen,to visit,visitar,
https://qichwa.wikibase.cloud/entity/L23564,watumpuy,Q5218,Q24905,Q125537856,watumpuy,qu-x-Q7260479,jemanden befragen gehen,to go to query someone,ir a preguntárselo,
https://qichwa.wikibase.cloud/entity/L23565,watupuy,Q5218,Q24905,Q125537856,watupuy,qu-x-Q7260479,jemanden befragen,to query someone,preguntárselo; vérselo,
https://qichwa.wikibase.cloud/entity/L23572,watuwan hap'ichiy,Q5218,Q24905,Q125537856,watuwan hap'ichiy,qu-x-Q7260479,festbinden; verknüpfen,to ensnare; to bind,enlazar,
https://qichwa.wikibase.cloud/entity/L23575,watuy,Q5218,Q24905,Q125537856,watuy,qu-x-Q7260479,bezaubern,to enchant; to cast a spell,hechizar,
https://qichwa.wikibase.cloud/entity/L23580,watyachiy,Q5218,Q24905,Q125537856,wathiyachiy,qu-x-Q7260479,jemanden Kartoffeln backen lassen,to make someone bake potatoes,hacer cocer tubérculos en el horno de terrones,
https://qichwa.wikibase.cloud/entity/L23594,wawachakuy,Q5218,Q24905,Q125537856,wawachakuy,qu-x-Q7260479,ein Kind adoptieren,to adopt a child,adoptarse por hijo o hija; adoptar (cuando una mujer adopta),
https://qichwa.wikibase.cloud/entity/L23606,wawallichiy,Q5218,Q24905,Q125537856,wawallichiy,qu-x-Q7260479,schwängern,to make pregnant; to impregnate,embarazar; empreñar; preñar,
https://qichwa.wikibase.cloud/entity/L23607,wawallikuy,Q5218,Q24905,Q125537856,wawallikuy,qu-x-Q7260479,schwanger sein,to be pregnant,estar embarazada; estar preñada,
https://qichwa.wikibase.cloud/entity/L23628,wawayachiy,Q5218,Q24905,Q125537856,wawayachiy,qu-x-Q7260479,empfindsam machen; sensibilisieren,to make sensitive; to sensibilize,sensibilizar,
https://qichwa.wikibase.cloud/entity/L23654,wayachay,Q5218,Q24905,Q125537856,wayachay,qu-x-Q7260479,erweitern,to widen; to make wider,ensanchar; desajustar; aflojar,
https://qichwa.wikibase.cloud/entity/L23685,waykhay,Q5218,Q24905,Q125537856,waykhay,qu-x-Q7260479,zu mehreren einen einzelnen Menschen berauben,to rob as a group one person,atacar varios a uno solo para robar; despojar entre varios; quitar; atacar,
https://qichwa.wikibase.cloud/entity/L23687,wayk'uchiy,Q5218,Q24905,Q125537856,wayk'uchiy,qu-x-Q7260479,kochen lassen,to make cook,hacer cocinar,
https://qichwa.wikibase.cloud/entity/L23689,wayk'ukuy,Q5218,Q24905,Q125537856,wayk'ukuy,qu-x-Q7260479,sich etwas kochen,to cook for oneself,cocinarse,
https://qichwa.wikibase.cloud/entity/L23690,wayk'umuy,Q5218,Q24905,Q125537856,wayk'umuy,qu-x-Q7260479,kochen gehen,to go to cook,ir a cocinar,
https://qichwa.wikibase.cloud/entity/L23693,wayk'upuy,Q5218,Q24905,Q125537856,wayk'upuy,qu-x-Q7260479,für jemanden kochen,to cook for someone,cocinárselo,
https://qichwa.wikibase.cloud/entity/L23715,wayllay,Q5218,Q24905,Q125537856,wayllay,qu-x-Q7260479,Strohdach decken,to cover a roof of straw; to make a straw roof,tejar con paja,
https://qichwa.wikibase.cloud/entity/L23752,wayñuykuy,Q5218,Q24905,Q125537856,wayñuykuy,qu-x-Q7260479,ein Mädchen zum Trippeltanz einladen,to invite a woman to dance tripping dance,invitar a bailar el hombre a la mujer,
https://qichwa.wikibase.cloud/entity/L23848,wichachiy,Q5218,Q24905,Q125537856,wichachiy,qu-x-Q7260479,aufhängen,to hang up; to suspend,suspender (elevar o colgar),
https://qichwa.wikibase.cloud/entity/L23853,wicharichimuy,Q5218,Q24905,Q125537856,wicharichimuy,qu-x-Q7260479,"gehen, um etwas zu besteigen",to go to ascend something,ir a hacer subir,
https://qichwa.wikibase.cloud/entity/L23855,wicharichiy,Q5218,Q24905,Q125537856,wicharichiy,qu-x-Q7260479,jemanden etwas besteigen lassen,to make ascend,hacer subir,
https://qichwa.wikibase.cloud/entity/L23882,wichq'achiy,Q5218,Q24905,Q125537856,wisq'achiy,qu-x-Q7260479,jemanden einen anderen einschließen lassen,to make lock up,hacer encerrar,
https://qichwa.wikibase.cloud/entity/L23884,wichq'amuy,Q5218,Q24905,Q125537856,wisq'amuy,qu-x-Q7260479,einschließen gehen,to go to lock up,ir a encerrar,
https://qichwa.wikibase.cloud/entity/L23887,wichq'apuy,Q5218,Q24905,Q125537856,wisq'apuy,qu-x-Q7260479,jemanden einschließen,to imprison someone,encerrárselo,
https://qichwa.wikibase.cloud/entity/L23892,wichq'arpariy,Q5218,Q24905,Q125537856,wisq'arpariy,qu-x-Q7260479,einschließen; schließen,to close,cerrar; trancar; taponar; clausurar; encerrar; encarcelar,
https://qichwa.wikibase.cloud/entity/L23896,wichq'aykapuy,Q5218,Q24905,Q125537856,wisq'aykapuy,qu-x-Q7260479,erneut schließen,to close again,cerrar nuevamente,
https://qichwa.wikibase.cloud/entity/L23925,wiksallikuy,Q5218,Q24905,Q125537856,wiksallikuy,qu-x-Q7260479,empfangen (Empfängnis); geschwängert werden,to conceive; to be pregnant,concebir,
https://qichwa.wikibase.cloud/entity/L23954,wilanchuy,Q5218,Q24905,Q125537856,wilanchuy,qu-x-Q7260479,opfern,to sacrifice,sacrificar,
https://qichwa.wikibase.cloud/entity/L23976,willakaykunata quy,Q5218,Q24905,Q125537856,willakaykunata quy,qu-x-Q7260479,gewähren; erteilen,to deal out,impartir,
